Timestamp;GazeX;GazeY;LeftEye;RightEye
1572849606,63976;406,379282144681;156,432072441061;True;True
1572849621,63385;409,158290191336;168,40939573836;True;True
1572849636,43673;391,104885264378;231,577013979049;False;True
1572849651,68855;412,395271022874;224,085995503131;True;True
1572849666,76968;414,867491690976;254,096635151527;False;True
1572849681,46955;424,264390171548;245,256616557981;False;True
1572849712,96078;432,851978239221;246,845419015971;True;True
1572849726,62819;439,383803821115;254,794304921529;True;True
1572849741,66789;433,237946483159;263,467842883453;True;True
1572849771,29228;423,423555184681;266,570161666375;False;True
1572849786,49886;425,299579514146;266,738586730833;True;True
1572849801,7522;418,294459087471;228,174291812917;False;True
1572849816,70485;425,480929002536;203,331672201798;False;True
1572849831,46515;425,536676903634;181,678803167998;True;False
1572849862,60362;425,769080248186;167,169282333206;True;True
1572849876,6869;422,687178310266;189,450407265937;True;True
1572849891,7764;417,042351781684;188,10082000548;True;False
1572849907,08562;414,524181728619;178,660444032576;True;False
1572849921,57641;412,837788588072;185,872706778127;True;True
1572849951,4342;425,478511890854;181,948826680376;True;True
1572849966,38267;458,830935814456;184,422875075378;True;True
1572849981,98421;478,853171353794;191,323671063991;False;True
1572850012,70301;481,606508115279;192,411283291158;False;True
1572850041,63364;494,70084099251;194,336679690416;True;True
1572850056,31374;487,011958396657;192,15463997289;True;True
1572850072,00043;480,186750547428;195,978550294296;True;True
1572850101,33819;481,769056891157;207,932258775447;True;True
1572850116,85649;491,714138360652;224,069630074275;True;True
1572850131,35298;492,592516861176;219,568420763036;True;True
1572850162,8233;497,461636834253;218,700570866836;True;True
1572850176,67014;500,540450454002;213,725083726543;True;True
1572850191,77484;499,750125069137;218,462399915365;True;True
1572850221,59158;495,571286297652;214,446912084433;True;True
1572850236,59517;498,59997500464;216,574877585366;True;True
1572850252,02831;499,919975019844;216,841618217312;False;True
1572850266,34347;499,308641472516;216,640277092891;True;False
1572850281,35049;510,055080178628;200,438668554857;True;False
1572850316,05349;537,270378175766;204,434554615949;True;True
1572850330,85447;537,791987111291;199,256171355615;True;True
1572850342,35434;545,374932733538;204,053530278952;True;True
1572850356,94739;548,092454188636;216,167527025192;True;True
1572850371,65713;551,923284508936;224,630014697277;True;True
1572850386,57519;558,223889409688;242,427023454669;True;True
1572850416,72264;553,060985638931;219,303262401745;True;True
1572850462,38154;582,078275169729;222,044288957763;True;True
1572850476,38272;565,260008651892;205,110675302249;True;True
1572850491,26466;593,621372843626;280,518127005107;False;True
1572850506,22416;614,998146979325;258,647183405313;True;True
1572850521,98498;616,09237513136;257,652316666385;True;True
1572850536,49933;619,070658524771;279,619025245203;True;True
1572850551,22885;623,219371542428;264,564769328688;True;True
1572850581,26834;626,422262558751;271,15336985262;True;True
1572850613,03859;636,622763549935;223,000325186201;True;True
1572850626,31598;641,986113614991;211,206714623361;True;True
1572850641,56134;633,687636788804;214,245014573815;True;True
1572850656,60865;633,998242309328;211,90828168247;True;True
1572850671,54115;631,094285079209;208,258275052793;True;True
1572850686,45579;636,129256748247;210,86884709128;True;True
1572850703,75616;639,690533954791;208,471620245574;False;True
1572850715,85589;629,038707417934;218,986551153625;False;True
1572850731,46314;603,753223178963;240,818867117908;False;True
