Timestamp;GazeX;GazeY;LeftEye;RightEye
690551251,943074;525,835081066169;224,465898630417;True;True
690551266,824322;525,180511751791;197,932488709869;False;True
690551282,162497;527,854414988588;182,809586890904;True;True
690551298,035145;525,178821737019;183,391686339561;True;True
690551312,13293;522,617383265996;168,386316027224;True;True
690551326,916483;519,093108357411;161,265775480451;True;True
690551342,4835;518,550003275178;158,998019631077;True;True
690551356,966365;519,573935878637;156,523659510004;True;True
690551388,708619;536,204171920775;148,983504730278;True;True
690551402,087184;552,471526485016;159,383588992847;True;True
690551417,067649;573,270159706597;160,372324209309;True;True
690551432,532029;574,906116594504;159,321202753416;True;True
690551447,181013;579,549349122505;138,362361430672;True;True
690551462,372454;580,423174318929;136,003152697801;True;True
690551477,68592;582,856667652036;141,577338699665;True;True
690551491,96465;583,141904593117;139,80782173502;True;True
690551507,002136;584,238789465882;143,248334064793;True;True
690551538,125146;586,241152852359;146,969405429835;True;True
690551552,015376;585,969999027618;149,149266628697;True;True
690551567,578592;588,582622728898;147,391357063083;True;True
690551582,287258;588,601867302527;149,935518512832;True;True
690551597,130873;588,790801822241;151,130839302313;True;True
690551612,664058;587,546359037166;152,729174605004;True;True
690551627,123734;588,456414063194;150,369001801751;True;True
690551642,449364;588,762886127328;149,230245540125;True;True
690551657,850641;590,760778168847;147,55748324749;True;True
690551688,208814;592,380684321379;141,784591178099;True;True
690551703,547749;592,94453223546;137,11844204144;True;True
690551716,981433;592,256990369257;132,099189082731;True;True
690551732,126878;591,48719420984;132,222740754501;True;True
690551747,693135;591,039464634952;134,372336337245;True;True
690551762,051694;592,264845386285;148,081969167788;True;True
690551776,956892;590,569433421631;144,653919791784;True;True
690551792,6657;591,096565663645;146,541549218601;True;True
690551807,180876;592,326318349485;143,46226412593;True;True
690551838,681744;595,142434894656;145,190260065123;True;True
690551851,771784;599,571274299166;142,876207071513;True;True
690551866,875413;600,816972877144;143,639040905245;True;True
690551882,981465;603,137085991558;148,108976138811;True;True
690551897,086853;603,367077356227;148,377070039561;True;True
690551911,952516;603,427600969772;148,354710427689;True;True
690551927,520294;608,869765127843;154,984547365689;True;True
690551942,116819;623,249384014848;129,101018892862;True;True
690551957,006811;625,191999393636;124,32709356551;True;True
690551988,106633;625,744238311281;127,057668229415;True;True
690552002,609265;626,880195013073;112,469769419497;True;True
690552017,53499;620,114781494617;113,818729114121;True;True
690552032,247077;619,988495704694;113,912181796776;True;True
690552047,311553;622,46067194838;114,277631160299;True;True
690552062,499192;623,601604844322;114,786375797044;True;True
690552077,001824;623,198505385053;129,927215379687;True;True
690552092,063638;623,460904771469;127,271458791739;True;True
690552108,127115;624,182188643595;124,438848347684;True;True
690552137,973623;625,696834852884;141,689491676882;False;True
690552152,062665;616,631365676533;180,692676231836;False;True
690552167,286038;609,912858714186;212,817383725473;False;True
690552182,245595;590,498967888195;153,557081165169;True;True
690552197,402063;593,458480047567;163,024665341366;True;True
690552211,915719;443,81753475241;108,354146878105;True;False
690552227,035694;445,443805561591;108,916280847386;True;False
690552242,413403;429,573435053481;139,770648575792;True;True
690552256,915274;421,571865773545;135,203325234673;True;False
690552288,505474;410,757069082394;140,137729093522;True;False
690552301,660897;411,110896464798;127,000402700029;True;False
690552317,000972;411,296048212537;138,125484615902;True;True
690552332,729928;410,371310956971;150,742944817182;True;True
690552346,731538;407,708570823009;168,480801044942;True;True
690552361,872801;405,246674930814;181,230237253021;True;True
690552376,894321;387,379183265646;146,466565330487;True;True
690552391,870984;390,486492538685;153,222153072189;True;True
690552407,023271;396,468208439011;153,352862559451;True;True
690552438,099144;401,327534498496;170,541105005452;True;True
690552452,027388;398,696505638727;165,307301481534;True;True
690552467,658268;395,604681756841;167,414247452521;True;True
690552482,18865;394,685627365858;164,640093232661;True;True
690552497,138704;402,276804985269;162,382414806611;True;True
690552512,186833;398,320414965033;160,829361900417;False;True
690552526,986352;403,473351202008;215,194416001233;False;True
690552616,205801;443,386768070085;314,465369447324;False;True
690552632,982796;429,237573737767;306,459089261182;False;True
690552647,432588;443,413583398156;317,983849752464;False;True
690552661,956888;449,193241612545;277,345361826337;True;True
690552676,927089;455,667495487431;258,872720020831;True;True
690552691,888167;459,680824500482;275,921953854852;False;True
690552706,825676;476,868358314869;306,307652058863;False;True
690552737,701977;487,138895586993;319,705851030401;False;True
690552751,855262;484,007333644899;280,32091636471;True;True
690552766,732709;484,31749724043;273,687345804472;True;True
690552781,807828;478,613243908377;275,342639697537;False;True
690552796,867362;518,983779124074;253,888059974921;False;True
690552811,623165;536,36130950212;240,680556955273;True;True
690552826,958298;554,054874323356;262,625692003969;False;True
690552841,892386;557,470883280342;256,830371313178;True;True
690552856,867529;552,093994184238;248,631212672653;True;True
690552887,198332;573,577099412991;237,814783106502;True;True
690552901,68918;572,520666994677;240,856276233638;True;True
690552917,192334;567,806229615796;252,977375765595;True;True
690552931,957641;580,091462257213;242,548001833793;True;True
690552946,707742;591,207019334891;232,984427316576;True;True
690552961,790844;594,501866693675;228,746938275632;False;True
690552976,796017;596,782651630888;228,721903495605;False;True
690552991,921315;596,680565775721;226,560954372594;True;True
690553007,027225;598,427660326497;227,294862027649;True;True
690553037,845745;629,701782298413;219,745769057903;True;True
690553052,443791;630,264579410939;220,261357255087;True;True
690553067,052481;624,239648917239;220,116281443971;True;True
690553082,161812;626,107435085098;215,303453934486;True;False
690553111,462063;630,146260437262;187,457219485171;True;False
690553126,876645;630,32817948017;230,182831887127;True;True
690553142,065425;628,07905861759;237,122802613708;False;True
690553187,686505;626,294323765159;196,791979929342;True;False
690553201,72917;623,537493919826;208,513586032291;True;False
690553216,457984;624,52486033327;220,227372792036;True;True
690553231,964179;625,215879997235;203,435349299611;True;True
690553246,565266;625,400471456329;225,150262507025;True;True
690553262,061198;631,34879648736;221,956468723594;True;True
690553277,381505;633,429469242873;236,800218410644;False;True
690553291,637048;637,349522600408;237,174843848366;False;True
690553306,779831;637,678753779755;233,446834534677;True;True
690553337,699468;634,944974185201;221,765067746636;True;True
690553351,456269;640,418274451469;206,027151982066;True;True
690553366,552676;640,761793271724;212,737063062284;False;True
690553382,556852;642,115829375774;219,670961991362;True;True
690553396,708616;640,949551393677;202,287698613767;True;True
690553412,229257;644,53850805626;231,58327998695;False;True
690553426,90257;645,057231147333;219,750629352433;False;True
690553441,715774;645,582755919011;226,977122910706;True;True
690553456,941808;645,102726725231;264,479295044379;False;True
690553488,020342;645,33843961093;262,250601605407;False;True
690553502,31884;644,876650163136;239,622341520619;True;True
690553516,792961;643,634562968733;233,049083429645;True;True
690553531,781789;639,61705268626;227,614181249054;True;True
690553547,493638;641,385066542233;241,287011948843;False;True
690553561,929366;641,815647467318;242,471816235695;True;True
690553576,453665;638,303843285149;226,315214252037;True;True
690553592,324032;639,423333510903;235,103632562638;True;False
690553607,072993;630,320222877889;213,949000156503;True;True
690553637,989209;594,445597903746;173,050206095095;True;True
690553652,222703;558,122575464882;185,218293811374;False;True
690553666,719633;508,121566460748;194,154722885968;True;True
690553682,931743;467,313689937947;206,867027942671;True;True
690553697,217697;436,675537080873;217,127359044902;True;True
690553712,115671;408,216713532806;237,283011778137;True;True
690553727,363373;411,115832285352;287,280566286092;False;True
690553742,092567;408,929356850265;274,061615037587;True;True
690553756,911093;402,471649370528;250,294947018025;True;True
690553787,706044;400,345360832154;236,048340363277;True;True
690553801,826257;399,026990067375;231,145448362371;True;True
690553817,285696;397,058002650672;227,152202755772;True;True
690553832,387044;392,19684622692;217,231979922769;True;True
