Timestamp;GazeX;GazeY;LeftEye;RightEye
78440457,204548;636,610589683233;81,0214111869696;False;False
78440469,2328454;635,939072332409;83,4425861117258;True;True
78440485,1172533;632,109228300952;93,2941407672836;True;True
78440499,2017121;633,734805691701;90,7647611744092;True;True
78440530,7173567;634,198137717592;99,8720913997015;True;True
78440544,1920757;640,574140898233;97,7667466179723;True;True
78440559,2017882;644,265851181128;96,7305209969266;True;True
78440574,7870282;652,058218162778;96,8896328115569;True;True
78440589,2691104;648,885115029302;95,8776025566352;True;True
78440604,3791791;647,667734891278;98,6958561025846;True;True
78440619,6454842;646,701219675684;98,9200292678783;True;True
78440634,3389226;646,032234123167;97,6502160544589;True;True
78440649,2478988;647,591377904626;94,8084618013702;True;True
78440680,1112281;647,510546135822;94,3330488324856;True;True
78440694,3610466;647,091316234668;94,4328237975917;True;True
78440709,8542935;641,806759493381;96,2244916817431;True;True
78440724,3508209;642,408473807443;96,3480471423357;True;True
78440739,4297184;643,116290177429;95,1249578893222;True;True
78440754,0802013;646,114692351216;93,7785255645863;True;True
78440769,3655132;658,108671695796;89,7492731656214;True;True
78440784,1022873;670,475829309481;93,0146190974842;True;True
78440799,9711096;672,39340545365;92,8077915492752;True;True
78440830,0342503;679,879923367661;84,9055707576036;True;True
78440844,4950449;681,890350327533;85,9689417070333;True;True
78440859,3565039;684,703216290699;89,7127802251947;True;True
78440874,2198637;694,887837103649;100,012551652578;True;True
78440889,6568503;695,429530063957;99,8137964556116;True;True
78440904,162501;693,638784311099;95,4244900311604;True;True
78440918,9068778;698,061948749442;102,437703641719;True;True
78440934,4753918;701,773385124854;101,02004361392;True;True
78440949,1950597;709,520679053639;102,21493688144;True;True
78440980,3811254;723,896361762945;95,3588327789484;True;False
78440994,2356014;731,73754844021;93,431643088182;True;False
78441009,3270433;740,046293315348;94,4801792594081;True;True
78441024,5040161;746,208459793259;92,7188530856443;True;True
78441039,5954581;745,769918764344;90,9428340236655;True;True
78441054,503674;744,830019864754;92,2325945188751;True;True
78441069,0397357;746,858449937178;96,5057959777109;True;True
78441084,206825;747,121910524263;100,297794567849;True;True
78441099,2184382;747,939553582027;99,8896123463369;True;True
78441130,1931476;748,285512753668;101,887504111203;True;True
78441144,2319901;749,948154908677;107,311557083031;True;True
78441159,7822575;754,947936776545;109,484018747974;True;True
78441174,1396548;774,980743966487;114,009412759557;True;True
78441189,2919187;777,305910770042;113,274986609132;True;True
78441204,8440868;778,663783741802;110,940351982617;True;True
78441219,1094909;781,467913166529;109,442842524939;True;True
78441234,1097;778,493453353918;110,730800845345;True;True
