Timestamp;GazeX;GazeY;LeftEye;RightEye;LineNumber
78441759,0174217;640,3459;137,5801;True;True;2
78441774,5897371;647,0352;140,4851;True;True;2
78441789,7165318;649,3347;137,1179;True;True;2
78441804,0024633;647,4059;131,7383;True;True;2
78441818,9893676;645,4452;127,8664;True;True;2
78441834,6361898;647,1399;127,9708;True;True;2
78441851,8784474;657,2703;122,9242;True;True;2
78441883,2910748;680,7821;133,2268;True;False;2
78441897,0315096;698,0394;140,5888;True;False;2
78441911,9336433;702,0909;141,0634;True;True;2
78441927,3896367;706,2794;129,3773;True;True;2
78441942,2385512;709,4402;130,1617;True;True;2
78441957,2421815;710,2276;130,6523;True;True;2
78441973,1345723;710,7417;127,3451;True;True;2
78441986,8632229;710,0813;133,1712;True;True;2
78441999,378856;707,9401;165,8809;True;True;2
78442030,1049559;706,3259;164,1025;True;True;2
78442044,170788;705,5822;157,7257;True;True;2
78442059,3412985;703,733;157,941;True;True;2
78442073,9663122;703,9259;165,3227;True;True;2
78442091,6366042;702,7407;162,1472;True;True;2
78442108,0224129;720,6697;141,2573;True;True;2
78442121,6875805;728,3141;140,648;True;True;2
78442136,4775738;740,3057;134,0073;True;True;2
78442149,9633168;743,998;131,8129;True;True;2
78442180,0256973;758,4379;141,8105;True;True;2
78442194,4671048;760,546;144,3837;True;True;2
78442208,524574;764,8004;146,0925;True;True;2
78442223,9737249;761,0062;145,0887;True;True;2
78442240,036037;759,896;143,3654;True;True;2
78442254,1334205;760,7378;141,164;True;True;2
78442269,2092769;760,6137;138,8385;True;True;2
78442284,4360476;761,0393;136,8433;True;True;2
78442299,1344279;760,1314;136,4307;True;True;2
78442330,4010826;758,2791;144,5859;True;True;2
78442344,1133873;759,2789;171,6324;False;True;2
78442358,9721854;763,6599;165,4092;True;True;2
78442374,5376583;803,0944;152,3527;True;True;2
78442389,2413604;810,1285;150,7188;True;True;2
78442403,9515249;825,4281;139,2684;True;True;2
78442419,6078506;828,5571;133,2187;True;True;2
78442434,1956109;833,9797;120,499;True;True;2
78442449,2767892;836,3394;114,5936;True;True;2
78442480,0488856;833,4178;119,4187;True;True;2
78442494,3302555;829,7814;122,0519;True;True;2
78442509,3004337;830,9044;125,3713;True;True;2
78442524,1417455;830,8188;126,6636;True;True;2
78442539,3791601;834,1028;127,0933;True;True;2
78442554,7036261;832,8367;126,3016;True;True;2
78442569,2978488;834,6129;126,9816;True;True;2
78442584,3425339;834,5349;126,8682;True;True;2
78442599,4233321;835,4404;126,5938;True;True;2
78442630,2418052;835,0441;127,7342;True;True;2
78442644,4555107;835,6049;127,38;True;True;2
78442659,2850382;840,4915;123,3904;True;True;2
78442673,9503465;854,8861;128,6805;True;True;2
78442689,7134907;869,9818;133,2289;True;True;2
78442703,9249153;895,2457;127,9417;True;True;2
78442719,2064258;896,6548;127,7682;True;True;2
78442734,4571452;897,3423;123,6823;True;True;2
78442749,2133063;904,7877;119,2777;True;True;2
78442780,5305193;910,4201;129,114;True;True;2
78442794,1839027;908,6217;130,4903;True;True;2
78442809,0704508;909,5734;135,0798;True;True;2
78442824,6731772;909,2942;137,1286;True;True;2
78442839,0803724;906,8405;143,6138;True;True;2
78442854,0288828;905,2593;131,1223;True;True;2
78442869,5293523;906,2719;133,5896;True;True;2
78442884,2186092;907,5079;130,9329;True;True;2
78442899,2743183;909,5554;126,1651;True;True;2
78442929,9703873;933,5229;132,0278;True;True;2
78442944,115288;937,9811;130,3136;True;True;2
78442959,5469526;959,1002;132,7705;True;True;2
78442974,0807335;959,1349;128,7326;True;True;2
78442989,3192885;962,7001;126,8576;True;True;2
78443004,5183093;966,2201;124,8464;True;True;2
78443018,9502134;967,9648;122,2742;True;True;2
78443034,0967753;967,347;122,7066;True;True;2
78443049,4961283;971,6836;115,8448;True;True;2
78443080,3024371;973,9366;107,4693;True;True;2
78443094,6925261;976,6754;105,9563;True;True;2
78443109,0286357;974,6693;113,5719;True;True;2
78443124,2656702;975,9896;122,5975;True;True;2
78443139,7304068;981,2119;128,7528;True;True;2
78443153,8984958;982,5294;126,7478;True;True;2
78443169,0887734;982,3849;125,4875;True;True;2
78443184,5858216;979,4498;129,6395;True;True;2
78443198,9523422;983,4734;127,7443;True;True;2
78443230,5162642;980,5496;127,1324;True;True;2
78443244,1202298;976,6376;138,9918;True;True;2
78443259,1048532;972,2274;145,6625;True;True;2
78443274,5775727;971,7424;145,087;True;True;2
78443289,2025865;973,2653;134,2719;True;True;2
78443304,1199256;979,2011;129,4479;True;True;2
78443319,586943;978,6949;129,6284;True;True;2
78443333,8778163;979,3984;130,27;True;True;2
78443349,301118;980,0355;128,0735;True;True;2
78443380,0948822;965,4739;115,3225;True;True;0
78443394,0466732;974,8994;115,2714;True;True;0
78443409,8702592;932,3707;116,9383;True;True;0
78443439,2613176;737,3599;146,9665;True;True;0
78443454,6967837;667,8457;157,8744;True;True;0
78443483,760544;658,1786;155,0256;True;True;0
78443499,2408663;682,9044;133,6395;True;True;0
78443529,9513805;675,7431;92,93765;True;True;0
78443544,1692674;666,4043;66,9853;True;True;0
78443573,8161581;660,4091;49,18039;True;True;0
78443589,1379631;652,8967;72,02458;True;True;0
78443603,843566;648,1031;71,2178;True;True;0
78443618,9148607;639,3547;98,67189;True;True;0
78443634,240087;636,2682;101,5097;True;True;0
78443648,9947275;633,9984;107,6486;True;True;0
78443680,2705055;634,9672;116,8394;True;True;3
78443693,5905087;634,0373;122,8652;True;True;3
78443709,4011701;634,2437;126,3725;True;True;3
78443724,5009751;636,6743;138,1656;True;True;3
78443738,8062935;637,6989;140,3353;True;True;3
78443754,0935061;637,441;141,935;True;True;3
78443769,5103454;634,7713;129,3721;True;True;3
78443783,9563147;634,6857;131,5557;True;True;3
78443799,1085785;642,7834;145,1073;True;True;3
78443829,89474;647,2418;144,9981;True;True;3
78443844,0696715;650,5519;142,486;True;True;3
78443859,8544835;657,7677;141,0882;True;True;3
78443874,046141;661,1236;135,1133;True;True;3
78443889,2196926;664,841;138,9985;True;True;3
78443904,5935764;667,837;138,2258;True;True;3
78443918,9205628;669,5201;142,8074;True;True;3
78443934,1830664;672,275;146,6398;True;True;3
78443949,6622482;673,1694;147,0265;True;True;3
78443980,0709336;682,3763;149,7973;True;True;3
78443994,7396631;683,0328;149,7157;True;True;3
78444008,979598;683,1683;141,4519;True;True;3
78444024,9829889;690,0294;137,1201;True;True;3
78444039,8771397;703,3774;135,2219;True;True;3
78444053,8555403;697,9855;137,1697;True;True;3
78444068,7903658;717,0961;140,1127;True;True;3
78444084,4075374;717,9935;141,459;True;True;3
78444101,4977401;728,5714;143,5256;True;True;3
78444133,9861554;746,399;149,3658;True;True;3
78444146,8887681;746,6975;147,7364;True;True;3
78444159,0706409;746,3246;146,2898;True;True;3
78444174,5163706;744,3798;144,7821;True;True;3
78444189,2094289;744,6;144,1853;True;True;3
78444203,9667304;746,4429;142,4788;True;True;3
78444219,9035972;757,2961;134,8427;True;True;3
78444234,2944466;755,0287;135,8139;True;True;3
78444248,8924706;752,6028;132,8258;True;True;3
78444280,1606459;755,8976;138,7917;True;True;3
78444293,9398547;755,6913;138,6484;True;True;3
78444309,4475468;754,7844;138,2947;True;True;3
78444324,0440503;755,5143;142,8755;True;True;3
78444339,2411704;754,0162;141,4665;True;True;3
78444355,3057633;758,4797;152,6412;True;True;3
78444368,3790575;763,955;158,9958;True;True;3
78444384,1174928;783,2296;147,1687;True;True;3
78444399,3431231;784,3226;146,4296;True;True;3
78444430,1098976;787,788;150,0972;True;True;3
78444444,2213462;791,6182;144,6715;True;True;3
78444458,9649628;789,8376;149,1555;True;True;3
78444474,1951548;789,7397;146,8036;True;True;3
78444489,6834598;791,0309;150,8851;True;True;3
78444503,9484838;795,4736;151,7412;True;True;3
78444518,7920764;791,2612;145,6959;True;True;0
78444534,4826144;792,733;141,6037;True;True;0
78444549,2007618;791,6888;139,3163;True;True;0
78444580,285711;781,6708;139,8575;True;True;0
78444594,2371219;759,1315;151,1017;True;True;0
78444608,5040466;724,5804;171,9444;True;True;0
78444624,6370641;685,043;194,354;True;True;0
78444639,0982388;670,8455;203,8889;True;True;0
78444654,1919616;644,1621;227,7691;True;True;0
78444669,3940235;645,1161;230,7358;True;True;0
78444683,8901708;648,1147;237,1844;True;True;0
78444698,9664073;651,8306;238,2934;True;True;0
78444730,0433736;650,8007;235,5671;True;True;0
78444743,9579112;650,515;237,2723;True;True;0
78444759,2702128;650,2311;242,506;True;True;0
78444773,7762437;651,8258;245,6606;True;True;0
78444789,187381;652,5231;249,3468;True;True;0
78444804,3647339;651,4479;248,7592;True;True;0
78444819,0224395;634,8033;249,2727;True;True;4
78444833,8983437;636,2786;247,8824;True;True;4
78444849,0806385;638,8123;247,5812;True;True;4
78444880,1815535;638,8456;247,1116;True;True;4
78444894,4218685;647,762;248,2048;True;True;4
78444908,8389473;649,6737;244,4553;True;True;4
78444924,2261359;664,6672;246,2731;True;True;4
78444939,2795642;689,2936;261,428;True;True;4
78444953,8091636;700,6695;266,1953;False;True;4
78444969,2001536;711,8524;263,0923;True;True;4
78444984,8215066;714,7473;257,2929;True;True;4
78444998,7736778;724,8488;252,1321;True;True;4
78445030,5580792;726,9406;252,4696;True;True;4
78445044,018353;726,956;253,1313;True;True;4
78445058,9949936;727,046;252,854;True;True;4
78445074,1909733;734,2264;247,8784;False;True;4
78445088,9391515;735,4789;235,7361;False;True;4
78445103,9788948;733,5739;236,6307;True;True;4
78445119,0691964;734,4494;243,9769;False;True;4
78445133,8911211;739,3197;250,0153;True;True;4
78445148,7655048;743,9773;249,2183;True;True;4
78445180,0507863;762,5682;217,4603;True;True;4
78445193,7923615;759,0393;234,5062;True;True;4
78445209,6326735;760,1191;223,2852;True;True;4
78445223,9429338;758,9571;216,9897;True;True;4
78445239,2358484;753,4359;213,2318;True;True;4
78445254,060054;753,7755;215,7908;False;True;4
78445268,8614514;736,7944;253,0564;True;True;4
78445283,7422975;736,5872;252,9511;True;True;4
78445299,2632943;740,9813;250,4392;True;True;4
78445330,0285483;740,4453;252,798;True;True;4
78445344,567271;742,5074;251,9161;True;True;4
78445359,0333874;744,3281;250,9596;True;True;4
78445374,1179869;746,653;247,2509;True;True;4
78445389,195744;747,5901;245,6223;False;True;4
78445404,0860934;751,3768;239,3333;False;True;4
78445418,8863504;741,5624;223,5686;True;True;0
78445434,4191315;739,7794;225,4753;True;True;0
78445449,0308405;743,5292;230,6826;True;True;0
78445480,3225843;742,1714;228,2999;True;True;0
78445494,3085877;739,1357;234,9066;True;True;0
78445508,8762008;719,7562;262,2639;True;True;0
78445524,248564;698,1604;287,4615;True;True;0
78445539,2088587;677,9747;304,1847;True;True;0
78445554,0174787;673,0325;309,7721;True;True;0
78445569,4548454;660,0123;323,1596;True;True;0
78445584,0277804;655,0289;337,532;True;True;0
78445599,1336676;647,8354;355,7244;True;True;0
78445629,8833359;649,048;349,1838;True;True;0
78445643,707781;649,58;359,0599;True;True;5
78445659,1280416;655,0751;367,9934;True;True;5
78445674,1373739;658,6967;363,2579;True;True;5
78445689,1501275;660,6411;359,978;True;True;5
78445704,1560387;664,5257;358,6421;True;True;5
78445718,874186;660,8474;362,097;True;True;5
78445733,9485218;660,9742;354,2848;True;True;5
78445749,5858407;664,4646;353,8603;True;True;5
78445780,2233685;663,4853;351,9169;True;True;5
78445794,3063069;663,4094;358,1426;False;True;5
78445808,8385672;669,8922;354,9041;True;True;5
78445823,9315297;691,7411;350,771;True;True;5
78445839,442643;688,1989;360,9597;True;True;5
78445853,9030574;692,7632;363,7619;True;True;5
78445871,710959;695,4335;360,4003;True;True;5
78445886,7826338;696,1447;367,141;True;True;5
78445901,4080277;707,1047;368,0229;True;True;5
78445932,3542269;719,277;402,2594;False;True;5
78445945,9019322;727,5507;407,1039;False;True;5
78445961,2461654;726,9418;389,5533;True;True;5
78445976,5341382;733,0486;384,7824;True;True;5
78445991,3876144;747,7555;370,2806;False;True;5
78446006,311796;754,0975;365,9837;False;True;5
78446021,3435565;760,2245;350,97;False;True;5
78446035,8537689;762,3753;357,301;False;True;5
78446048,7837514;764,1439;353,5023;True;True;5
78446079,7565602;768,8499;356,6429;True;True;5
78446093,7638512;780,4065;352,8195;True;True;5
78446108,9742761;786,4425;360,7413;True;True;5
78446123,7806153;788,6992;366,1068;True;True;5
78446139,098619;800,0182;356,4813;True;True;5
78446153,9836465;804,0952;367,0435;True;True;5
78446168,6006774;804,9586;368,0924;True;True;5
78446183,8418934;806,7402;363,2665;True;True;5
78446199,0336916;812,1994;359,483;False;True;5
78446229,7407845;820,2197;348,8517;False;True;5
78446258,632723;806,4117;355,0753;True;True;5
78446273,840867;797,2094;359,4175;True;True;5
78446288,8836515;823,3414;330,7714;False;True;5
78446303,7112783;813,6794;340,6418;False;True;5
78446318,8266689;815,5491;340,9982;True;True;5
78446333,9941383;813,4996;377,3606;False;True;5
78446351,2075054;814,5541;379,2278;False;True;5
78446396,06216;809,9774;373,9052;True;True;5
78446411,4459274;814,5501;385,5789;True;True;5
78446426,4757872;862,3877;383,3333;False;True;5
78446441,3170989;875,9864;379,3453;False;True;5
78446456,175897;877,4398;378,9972;True;True;5
78446471,9527262;892,6841;378,0714;False;True;5
78446486,2109077;898,4385;365,6433;True;True;5
78446501,1214044;898,4424;365,0772;True;True;5
78446532,0280693;915,8448;336,7638;True;True;5
78446546,1691686;916,4011;328,9661;True;True;5
78446561,880234;913,5466;330,9925;True;True;5
78446576,5531451;915,0981;323,9358;False;True;5
78446591,4849295;909,5374;324,6593;True;True;5
78446607,1043818;911,9778;327,9142;True;True;5
78446621,7662689;909,6659;331,4108;False;True;5
78446636,4011663;910,6185;339,9137;True;True;5
78446649,0281796;901,1892;349,9875;False;True;5
78446679,8930294;888,9852;359,9799;True;True;5
78446694,3192315;886,8478;349,4848;False;True;5
78446709,270783;889,623;343,0403;False;True;5
78446723,9805674;891,4924;342,3738;True;True;5
78446739,1377731;894,0518;343,05;True;True;5
78446754,2824342;897,2418;342,0998;True;True;5
78446768,4634479;911,738;343,286;True;True;5
78446784,3923319;912,486;342,0538;True;True;5
78446799,021147;953,6839;338,0035;True;True;5
78446830,3531854;983,7365;328,8595;True;True;5
78446844,0757537;983,4778;326,0932;True;True;5
78446859,1702368;979,9913;327,7729;True;True;5
78446873,8891444;979,8112;328,1064;True;False;5
78446889,1299803;979,3578;320,9033;True;True;5
78446904,0366756;979,6492;328,6171;True;True;5
78446919,3949738;983,2372;334,0595;True;True;5
78446933,912789;983,707;337,6194;True;True;5
