Timestamp;GazeX;GazeY;LeftEye;RightEye
328774822,589;619,815508349705;79,1441053837647;False;False
328774836,497;625,098586766331;91,2412872499903;True;True
328774851,439;623,599971029285;85,666574667936;True;True
328774866,509;627,224092314894;93,3708169299107;True;True
328774881,504;628,711728918529;81,1365534809349;True;True
328774896,524;623,252250506508;86,9018677997742;True;True
328774911,497;620,313267436149;86,0553462248797;True;True
328774926,488;620,64697265625;106,816506180399;True;True
328774941,483;626,160713600504;99,2613271141976;True;True
328774972,572;631,228554956103;107,389469441537;True;True
328774986,471;638,547133050405;78,3308018663386;True;True
328775001,505;630,539804994474;47,714867124893;True;True
328775016,505;638,092743699349;66,7255100918568;True;False
328775031,499;645,325071563421;88,0362946216751;True;True
328775046,501;661,418452234774;71,9241064340816;True;True
328775061,481;660,639178382859;122,092838963181;True;False
328775076,503;649,788326720592;104,359841511894;True;True
328775091,506;654,253351777382;65,6391941038036;True;True
328775122,567;657,668524181913;112,926705394586;True;False
328775136,507;664,674635851547;84,4173845502561;True;True
328775151,494;661,247030981397;100,460353320518;True;False
328775166,499;659,271563996501;89,1323571975306;True;True
328775181,494;673,693037051817;68,5275162784437;True;True
328775196,499;666,125234068026;100,246213749542;True;False
328775211,494;673,407248626289;105,795362463269;True;True
328775226,459;683,526196432957;97,7213992284566;True;True
328775241,49;669,332536798563;107,315448043584;True;False
328775272,577;675,673540336444;109,771780781909;True;True
328775286,496;730,595892585799;108,753540872224;True;True
328775301,503;740,689234405697;102,269824338848;True;True
328775316,501;748,13372718796;102,006654351744;True;True
328775331,493;762,021100656925;93,7237223438629;True;True
328775346,496;754,484162995764;100,63394278511;True;False
328775361,435;744,478136223754;88,8135697358638;True;True
328775376,49;745,537601013783;84,4516844502509;True;True
328775391,443;748,468662704138;95,2136412225802;True;True
328775422,534;766,420035071832;65,2162947508428;True;True
328775436,496;742,703444924945;89,968271610957;True;False
328775451,486;727,174611869167;110,08631702795;True;True
328775466,5;744,994615955765;96,2478041522437;True;True
328775481,483;728,594855587703;106,108182483843;True;True
328775496,475;735,401321141331;93,275286165948;True;True
328775511,471;739,30114386358;70,728089774659;True;True
328775526,487;730,988443370886;104,374658080017;True;False
328775541,485;734,768740311119;92,1692188463237;True;True
328775572,493;735,333338289692;81,5518183322195;True;True
328775586,473;753,99169921875;102,498271521923;True;True
328775601,461;765,698894508227;111,439599349459;True;True
328775616,47;766,606809844671;102,131299452196;True;True
328775631,465;778,647077219425;44,1155165936033;True;True
328775646,477;771,713732886174;92,6555693228755;True;False
328775661,466;780,486578501044;104,024565499655;True;True
328775676,479;775,912798148944;112,55165379764;True;True
328775691,457;757,364724989256;159,682059252537;True;True
328775722,544;771,321174906373;95,9408655207729;False;True
328775736,45;770,390020644032;111,625138461834;True;True
328775751,467;770,09490786929;112,959994738445;True;True
328775766,447;773,347544492111;110,220089098863;True;True
328775781,469;780,473865441583;109,087223598092;True;True
328775796,46;773,400332107994;110,79384408132;True;True
328775811,457;766,689405160241;111,925062208971;True;True
328775826,476;762,611275843412;112,608126924003;True;True
328775841,455;754,545483542332;120,855534562804;True;True
328775872,513;761,31591796875;120,465078745634;True;True
328775886,493;782,61199771304;107,745438489136;True;True
328775901,478;783,963229735848;103,807517199368;True;True
328775916,476;780,873956286837;113,556997433887;True;True
328775931,415;779,421070151338;111,986784829319;True;True
328775946,476;744,657205458006;104,179355180197;True;True
328775961,473;665,161113626596;137,283879326183;True;True
328775976,464;701,05355553168;96,1619609674687;False;True
328775991,46;699,983586459357;114,240212131389;True;False
328776022,503;657,669186095592;137,642789068334;True;False
328776036,473;700,857053505648;130,11182646228;True;True
328776051,495;636,492955895445;150,711806392131;True;False
328776066,475;663,999886803168;167,582828883417;True;True
328776081,466;657,43698389919;160,817442543825;True;False
328776096,494;634,759461528426;213,772084382095;True;False
328776111,474;653,372992195174;238,795259130716;True;True
328776126,486;671,409751427431;130,607367839773;True;True
328776141,539;662,654791871316;202,273124758531;True;False
328776172,532;646,133771795187;116,826129655482;True;True
328776186,471;656,311054342154;208,248691328139;True;False
328776201,44;651,027918367817;185,486976704856;True;True
328776216,465;650,159271779838;138,070726436375;True;True
328776231,453;648,985123250246;175,007331477593;True;False
328776246,445;651,45106827112;175,446239902521;True;True
328776261,459;653,894277996071;122,438060710574;True;True
328776276,431;650,46648606336;212,147168963379;True;False
328776291,46;667,314635391085;160,917069619079;False;True
328776322,518;698,074066222065;162,963591069323;True;True
328776336,461;706,450583827051;166,255110430235;True;True
328776351,434;722,813392144524;154,909224261747;True;True
328776366,458;717,839067680194;164,172417950195;True;True
328776381,469;715,942095023944;163,639886778211;True;True
328776396,468;712,393201666871;140,054561440974;True;True
328776411,403;727,2219386972;148,318651855832;True;True
328776426,462;734,013950070604;162,6346980463;True;True
328776441,453;728,926985165459;168,313517597783;True;True
328776472,525;721,341360875338;167,188977502421;True;True
328776486,436;737,277083781004;134,804790631255;True;True
328776501,451;713,300339974214;168,824608256103;True;False
328776516,454;725,675175934737;166,181361953847;True;True
328776531,446;770,84015072446;137,800797286858;True;True
328776546,462;746,251460526922;164,548512068516;True;False
328776561,448;742,242594720807;156,648566124196;True;True
328776576,467;745,225954786499;159,444399047012;True;True
328776591,392;745,11386114394;160,00063772312;True;True
328776622,507;740,55675813866;153,674587634356;True;True
328776636,455;746,250539603542;155,094399478702;True;True
328776651,444;752,490061701866;152,834867030846;True;True
328776666,47;759,205089636542;154,615395816664;True;True
328776681,413;759,004875138139;150,660663889877;True;True
328776696,389;764,225949510376;157,812377770107;True;True
328776711,443;764,905439875215;158,320008934121;True;True
328776726,456;752,222619796783;178,202737344307;True;True
