Timestamp;GazeX;GazeY;LeftEye;RightEye
24679368,4160909;1075,62590152801;191,982738695022;True;True
24679381,6444458;1075,70878939788;191,602778867194;True;True
24679396,5659268;1079,74557710654;190,412480263477;True;True
24679411,7219518;1085,35365651814;187,807673644042;True;True
24679426,8506069;1086,66432264374;188,660714165612;True;True
24679441,5059927;1087,2884913165;191,975805202883;True;True
24679456,8300377;1086,5965807669;192,506842831321;True;True
24679471,8993917;1081,01472853853;194,699637829339;True;True
24679486,8797938;1047,80783222433;191,182233953324;True;True
24679517,7951196;1012,46791174257;183,870454818966;True;False
24679531,5636479;1003,58518133147;186,189973093862;True;True
24679546,6778579;900,355492601194;193,065344627454;True;True
24679561,7799035;857,526903938967;196,537683017643;True;True
24679576,8823293;795,227183740261;240,402536025342;True;False
24679592,0311316;795,004316573099;235,17683500364;True;False
24679606,8393321;795,067830008849;225,971389208453;True;True
24679622,0094221;800,887253834151;218,275188947113;True;True
24679636,900112;815,845969596773;210,643452236327;True;True
24679667,5846953;817,483751553008;210,578638717336;True;True
24679682,1313621;814,005729669861;208,791256821009;True;True
24679696,6913337;808,773304141365;209,744900440207;True;True
24679711,6945439;807,382983628801;210,990622493996;True;True
24679727,1934516;807,553660029444;214,602026238397;True;True
24679741,7720499;806,360519749068;217,255691451243;True;True
24679756,6410721;805,426502861203;217,836693025249;True;True
24679771,8605798;804,143680212441;217,452442908173;True;True
24679786,6087187;804,538695746742;220,610250516777;True;True
24679817,8676876;802,766853116672;221,701926359085;True;True
24679831,2849701;804,246378759991;224,680535160314;True;True
24679846,4398547;806,899682062031;224,012932481179;True;True
24679861,8718584;808,926834424001;219,297079583013;True;True
24679878,297918;806,820026374544;215,086384857999;True;True
24679891,4156533;809,808229782507;216,910473138357;True;True
24679906,6469452;809,572146913891;215,514780744028;True;True
24679921,548279;810,156223428574;216,755333338605;True;True
24679936,2568838;809,990428472668;219,106872388643;True;True
24679967,5945408;826,636737680474;214,199643063121;True;True
24679981,6147192;824,237159517593;217,880199407274;True;True
24679996,9330622;829,471389774626;211,866049280536;True;True
24680011,6663759;829,913658335083;213,818532251086;True;True
24680026,6901135;827,815258617325;216,756228099838;True;True
24680042,0879049;831,432791484992;213,911146895434;True;True
24680056,4357606;832,614046458364;213,164148353674;True;True
24680071,6986038;832,852339077345;214,390246773649;True;True
24680087,2473093;830,527374917811;230,023630105002;True;True
24680117,6391878;830,250640491384;231,897784937114;True;True
24680132,0931014;830,588966455936;228,446495741824;True;True
24680146,5568986;832,832753321912;223,863884401861;True;True
24680161,8254438;836,844216401102;223,048298713429;True;True
24680177,1350437;840,896815389753;223,016326899249;True;True
24680192,1869114;839,235663149479;220,050786837166;True;True
24680206,8327937;862,832167704251;199,164021032606;True;True
24680222,0085858;867,056590513205;197,474194780115;True;True
24680236,5202801;873,556837087653;204,551189786303;True;True
24680267,8096598;878,293768407763;204,735494287627;True;True
24680281,8876189;879,890175970958;212,685334472822;True;True
24680296,5977442;884,205788544811;217,460782777851;True;True
24680312,2262783;893,077907185086;228,524058063674;True;True
24680326,8618969;896,522536092783;221,280202508565;True;True
24680341,4469575;898,347586736271;221,863609883683;True;True
24680356,8333449;897,994141336065;224,235744251483;True;True
24680371,9798665;897,695482962716;226,365820417615;True;True
24680386,2114005;899,576748033896;227,705740589357;True;True
24680417,8394815;902,963274263126;227,379063258531;True;True
24680431,5175374;903,696641492357;233,898899547797;True;True
24680447,195109;915,881925775833;236,424951480522;True;True
24680461,7489984;946,359663300017;237,435908445445;True;True
24680477,1965877;946,879057694786;231,509004745251;True;True
24680491,9188774;954,529819963258;224,801902142204;True;True
24680506,6366055;954,451780857642;228,541453714267;True;True
24680521,788449;953,719515519891;229,805001673508;True;True
24680536,8448783;954,425225488107;229,000408307235;True;True
24680567,7009029;955,153659591133;228,794203110147;True;True
24680581,8883411;952,934047706595;226,933014667017;True;True
24680596,5308022;951,49045573017;228,214260534318;True;True
24680611,9856141;953,519844704143;228,413222483857;True;True
24680626,8417117;952,537497448734;226,059398185435;True;True
24680641,5662822;952,455088555422;226,410781905445;True;True
24680656,5307186;954,032603436766;226,814742577634;True;True
24680671,542672;954,817006003123;225,848983204936;True;True
24680686,5987211;971,632968104444;229,02268866813;True;True
24680718,0481381;984,483878641339;232,348383889896;True;True
24680731,8018412;994,385761702804;234,342406831266;True;True
24680746,5891341;1003,61577393235;237,041378045875;True;True
24680761,9549942;1009,75164109443;241,103699467576;True;True
24680776,895482;1012,70173534012;247,168114732187;True;True
24680792,1891162;1011,16282805316;243,848336626153;True;True
24680807,3078878;1018,92605210714;236,533609518949;True;True
24680821,7173255;1021,32782953642;229,6072862451;True;True
24680836,8687888;1021,62641049313;226,931233171961;True;True
24680867,9954703;1026,0625969583;222,116874645483;True;True
24680881,6944337;1026,60399058571;222,206352618286;True;True
24680896,8078834;1034,20441141472;224,935587499449;True;True
24680911,786765;1066,04240908613;227,194189422763;True;True
24680927,0271801;1072,96539398569;224,641197696039;True;True
24680942,1679996;1077,96584068624;223,254703247989;True;True
24680956,8161628;1080,95876642216;223,28014432922;True;True
24680971,6965891;1092,36849517655;230,17663101406;True;True
24680986,5975427;1089,20155018616;231,57320804649;True;True
24681017,7842857;1085,24222145485;227,284762740663;True;True
24681031,7307177;1082,53172765249;234,799735385392;True;True
24681046,826301;1081,80652695311;236,215581561881;True;True
24681062,0420073;1081,06310591559;236,201758611821;True;True
24681076,9399199;1078,80475692935;238,631668546667;True;True
24681091,6139323;1078,97610073392;238,037827991084;True;True
24681106,6422315;1079,76877181465;231,533660154532;True;True
24681122,0586497;1093,90024542604;229,30823821533;True;True
24681136,5908713;1136,67536901439;230,529115791426;True;True
24681167,8563025;1144,30865889146;230,346167710379;True;True
24681181,7654811;1146,41191140866;231,372480483101;True;True
24681196,8348351;1144,42396770268;233,044888534098;True;True
24681212,3774584;1141,22712168545;234,259413032649;True;True
24681226,6367424;1140,93399563361;230,25148860088;True;True
24681241,5631651;1142,45558584948;230,313869111789;True;True
24681256,7005634;1141,08753499065;233,231535586509;True;True
24681271,5965753;1142,71888565328;232,57893846864;True;True
24681286,5009502;1141,69115967606;237,363281757605;True;True
24681317,9321206;1143,56052457329;241,607516433211;True;True
24681331,8203918;1146,00034836202;243,248764777505;True;True
24681346,9254785;1153,83080741541;249,267352374432;True;True
24681361,5116795;1182,0346204461;234,464497502524;True;True
24681376,9136525;1190,3250393207;228,638552237876;True;True
24681392,2741906;1195,64098362636;225,044764326591;True;True
24681406,3795195;1200,00214800389;229,315712977837;True;True
24681421,6054895;1200,64005049708;227,865622293264;True;True
24681436,9534831;1199,57658741691;227,090146379086;True;True
24681467,7908811;1198,17540670264;228,984370280777;True;True
24681481,7962341;1197,41744515166;230,228270468166;True;True
24681496,6158387;1194,16484872868;234,963322756386;True;True
24681511,7346103;1196,40132895454;232,218645929979;True;True
24681526,9925117;1197,67646455722;231,362208382495;True;True
24681541,7068185;1200,87949130814;231,18270072813;True;True
24681556,6222174;1205,53964673022;227,537724064332;True;True
24681571,9489234;1205,91907624514;227,681863581713;True;True
24681586,8149045;1203,59201939722;230,638633563864;True;True
24681617,7435351;1198,16213828159;232,393989696763;False;True
24681631,7116349;1207,78973242309;193,885677701712;False;True
24681646,3826062;1076,17545341241;192,979067540555;False;True
24681662,0407909;966,917282676596;180,91210504728;False;True
24681676,8873851;1000,21395709528;214,406556787601;False;True
24681691,6001714;932,17758590946;234,786538413214;True;True
24681706,8352646;899,629782081856;237,546869513958;True;True
24681722,0346251;865,808971341879;237,774310093791;True;True
24681736,4900593;800,748378049995;249,063770739473;True;True
24681767,6076175;792,968881874221;277,087292300408;True;True
24681781,7270114;793,546151901641;279,285392882095;True;True
24681796,7370641;794,892467726221;266,635052659628;True;True
24681811,6095075;795,677674152357;245,179484799501;True;True
24681826,8046865;793,129739108105;244,085517654339;True;True
24681841,7504962;788,968544105305;244,21421784547;True;True
24681856,5301864;789,491179686782;235,447503858237;True;True
24681871,9462244;789,958961726881;239,071596714715;True;True
24681886,6259389;789,909504346826;241,998011648839;True;True
24681917,6648089;790,410484565761;244,350054615475;True;True
24681931,9172505;795,224200487706;235,173642136023;True;True
24681946,6326977;794,792248027715;227,307335264871;True;True
24681961,64161;794,988021888831;228,429195947425;True;True
24681977,9426048;795,033202572927;230,642725702563;True;True
24681991,9810297;787,543335847835;233,700505869818;True;True
24682006,9196168;788,440034155999;238,078145638217;True;True
24682022,0391487;790,055665078401;235,405692025932;True;True
24682036,6268702;790,315233560919;237,3357880973;True;True
24682067,801829;802,677714571256;234,178694096205;True;True
24682081,4852068;820,144994216603;234,850281663828;True;True
24682096,5138862;827,319912308619;236,28981330146;True;True
24682111,6490036;853,496235300215;243,428726663189;True;True
24682126,6267448;857,65340896515;239,89478743386;True;True
24682141,8185025;858,091124192969;235,895664196299;True;True
24682156,8042265;861,530478889913;231,411836854867;True;True
24682171,5284169;859,753015885706;229,22733948607;True;True
24682186,6049934;861,307031763309;227,265045957508;True;True
24682217,71799;863,135442815257;212,542817352367;True;True
24682231,5097066;860,075288212237;214,294505473086;True;True
24682247,0812203;860,049930761681;221,511078217123;True;True
24682262,0696052;858,082492508386;226,315320961714;True;True
24682276,9348261;856,949127509423;228,35049557593;True;True
24682292,289282;857,704806390558;233,014771470967;True;True
24682306,6987197;869,658078274741;245,758023688988;True;True
24682321,570783;878,458590174173;248,993334128282;True;True
24682336,8279242;882,043957052591;250,314136146311;True;True
24682367,7246234;890,545605282215;250,031706494446;True;True
24682381,6269596;897,561452348088;246,151666848097;True;True
24682396,4750743;900,825047541095;244,647358766387;True;True
24682411,5626747;901,617365328366;258,155027058037;True;True
24682426,9049664;898,936859378092;271,70125106929;True;True
24682442,0651728;898,499983518704;298,743347288424;True;True
24682456,8072296;899,697147026648;296,664285399487;True;True
24682471,5352213;909,549885455035;302,845039607345;True;True
24682486,6365067;909,983945780931;301,59667669746;True;True
24682517,8513797;916,522432523709;297,987996169944;True;True
24682531,3614155;917,35447892085;285,428817651232;True;True
24682547,4518149;929,476500093524;265,871967138624;True;True
24682562,0220502;937,731980099324;254,768095211749;True;True
24682576,6390422;936,912627319907;263,250663940075;True;True
24682591,6278073;948,92145261986;264,452940423987;True;True
24682606,7933356;952,116428977214;273,313739287372;True;True
24682621,2947662;950,912972742243;275,462135899068;True;True
24682636,6781126;950,502880365728;275,224528289311;True;True
24682667,6690855;949,545886960452;275,401889133524;True;True
24682681,547093;951,05876249839;270,007487899729;True;True
24682697,2155413;952,225062181757;267,286193546036;True;True
24682711,9039989;953,492775908988;254,390973814726;True;True
24682726,5525422;951,797613298081;263,642147052376;True;True
24682742,0366246;943,262049357009;286,590661032593;True;True
24682756,2750011;942,682013598272;293,459257761651;True;True
24682771,5998064;944,798784435298;287,970880177971;True;True
24682787,0800874;950,488651946183;285,771976297001;True;True
24682817,2807575;958,701220399167;283,366770170222;True;True
24682831,6643459;974,595200996624;267,474555313218;True;True
24682846,7268574;994,648200186264;249,088428532833;True;True
24682861,4407841;1003,605268095;244,991963868222;True;True
24682876,8237503;999,984862292335;254,001244865805;True;True
24682891,5703687;1002,11770018902;266,207257339055;True;True
24682906,5119969;1004,72060622984;261,421536489049;True;True
24682921,7558333;1005,35989313711;266,344656428023;True;True
24682936,7639853;1005,43004346673;267,96201608863;True;True
24682967,8534135;1005,15110233942;265,06601341298;True;True
24682981,8618076;1006,78407938826;265,069472609795;True;True
24682996,8703398;1007,17333898762;266,06213383368;True;True
24683011,826033;1011,73944358487;275,262816149237;True;True
24683026,6813703;1015,10966933563;267,959799535554;True;True
24683041,6199574;1016,11728890194;242,009056696304;True;True
24683056,6452156;1015,3546422368;243,549070583894;True;True
24683071,4503749;1014,5263309273;249,398091372714;True;True
24683086,5273316;1014,70332587488;240,631451027301;True;True
24683117,3970411;1028,11711748984;252,859187234343;True;True
24683131,6916777;1057,18490899317;258,122470399103;True;True
24683146,7576104;1057,14415439136;258,233276816647;True;True
24683161,4540509;1048,72885323742;255,4846096719;True;True
24683176,7070105;1049,5268815132;250,785639065144;True;True
24683192,0082474;1059,39179895837;243,263283777389;True;True
24683206,4040002;1065,50149543987;246,065485673324;True;True
24683221,6140045;1064,51051641666;245,442678803137;True;True
24683236,6400229;1068,62199012473;250,269595839696;True;True
24683267,7773482;1071,01270076676;252,761910841109;True;True
24683281,9032044;1075,83656582319;261,548603909961;True;True
24683296,5544087;1077,8544301747;263,268719219763;True;True
24683311,5652217;1074,32482638746;236,641810924397;True;True
24683326,8204621;1073,4630146132;236,473468337287;True;True
24683341,6138373;1068,29987111915;231,501475226779;True;True
24683356,744013;1064,45844039177;237,550403914379;True;True
24683371,7293568;1050,3451463248;256,987203211753;True;True
24683386,4854786;1051,0627653577;255,148021278984;True;True
24683417,9405977;1049,6405570175;260,082596426494;True;True
24683431,4141404;1058,13364777891;257,900956416104;True;True
24683446,586131;1059,61203023942;263,737716931072;True;True
24683461,7911935;1062,95560861537;263,866948606315;False;True
24683476,6465309;1071,3698698289;259,356024284792;False;True
24683506,5993522;1027,313927642;239,871696281651;False;True
24683567,2705888;893,433957677032;308,630265906432;False;True
24683581,0235316;822,86568215304;332,029847330446;True;False
24683597,1207734;808,370350960704;294,414103624832;False;True
24683611,7065943;799,52059629197;310,724022514611;True;False
24683626,5866404;790,453085133285;304,213330231637;True;False
24683641,7654735;797,471689485105;289,658510124947;True;True
24683656,4634345;800,136470939898;283,256279352209;True;True
24683671,478429;798,076903001212;284,047160780528;True;True
24683686,4280401;814,32375955056;283,985849081608;False;True
24683717,5265915;785,694722362326;295,028923794488;False;True
24683731,5125576;791,491399805897;292,539418913792;True;True
24683746,5108261;806,647772428678;281,719879634566;True;True
24683761,4304064;803,154531479673;281,76752118908;True;True
24683776,616082;798,546964804883;300,742837046481;True;True
24683791,7755281;796,528615849297;307,396508536799;True;True
24683806,481472;797,365416342677;292,05879170562;True;True
24683821,928301;800,500243984005;285,44995846586;True;True
24683836,5939504;795,745740692815;281,364608855147;True;True
24683867,9833059;799,775797053107;282,854517897255;False;True
24683881,5324957;790,618141047661;303,725642421865;True;True
24683896,488189;793,374265155326;297,828614088614;True;True
24683911,7107377;808,836792480567;307,019002315086;True;True
24683926,7538623;813,562267831952;313,226406017228;True;True
24683941,6217441;802,398786620818;311,955279397214;True;True
24683956,8127416;798,42716720233;315,535043363228;True;True
24683971,5719044;796,559173475055;305,606485530505;True;True
24683986,3227043;798,454648501021;312,221940290705;True;True
24684017,6691045;797,470844637366;309,870596883538;True;True
24684032,6901811;801,925817315491;308,853797848944;True;True
24684046,3112166;803,93453489465;306,599038873064;True;True
24684061,669474;804,757701391406;300,333765027568;True;True
24684076,8627523;803,351415780603;296,136928979521;True;True
24684091,8895309;800,476425064707;294,028717643064;False;True
24684106,534653;806,203741792033;283,070273781897;False;True
24684121,626435;802,222077012204;325,200669561601;True;True
24684136,8645693;807,511394962148;310,16403578706;True;True
24684167,4567795;810,009249813798;302,107317566911;True;True
24684181,614187;807,763711139664;306,625956762181;True;True
24684196,4311306;802,757348422058;296,64882579185;True;True
24684211,7445318;808,687178874609;282,439195960268;True;True
24684226,7804338;810,53701011019;278,749797335567;False;True
24684241,6479355;825,806750011418;279,250465182136;True;True
24684256,330691;836,17379862174;283,799702087729;True;True
24684271,562363;870,492220060562;269,141091595297;False;True
24684287,215606;873,120212697782;275,363517008396;False;True
24684318,0339971;879,041045358575;274,335086173143;True;True
24684331,4341735;875,641902840847;280,564028488886;True;True
24684346,4696954;877,645952869037;278,167324247348;True;True
24684361,7933603;882,316098611968;269,008406056588;False;True
24684376,9558476;881,490979153195;269,983281485656;False;True
24684391,9202839;882,133646102792;273,403458984229;True;True
24684406,6619606;875,484267719965;285,819892268497;True;True
24684421,5378252;871,65876611618;292,321923238534;True;True
24684436,7098159;868,123780561092;289,720979320876;True;True
24684467,3651287;869,893316745717;294,008766326166;True;True
24684481,5871593;860,18274254027;284,184917451577;True;True
24684496,9264098;856,95732566778;278,526891941363;True;True
24684511,4228987;862,691145726677;267,560192055343;False;True
24684526,4816088;865,327135943501;268,592376050818;True;True
24684541,7516746;869,096348207999;278,681520540146;True;True
24684556,2538655;882,761757964258;279,230284359242;True;True
24684572,0880532;906,792395233009;296,136281674513;True;True
24684586,7023843;916,90779127993;296,190959265563;True;True
24684617,5686725;917,632939105664;288,756542409871;True;True
24684631,6546145;924,160526557335;292,850667111109;True;True
24684646,742595;940,42353725213;296,11843214446;True;True
24684661,4724875;939,231174751806;296,591173171508;True;True
24684676,699978;937,893911072406;296,388928735957;True;True
24684691,9784068;934,244663263647;293,075913296048;True;True
24684706,3129577;934,396562327066;290,374310602348;True;True
24684721,6624719;935,955032642746;289,817025031145;True;True
24684736,6379322;942,79360921233;292,088520555283;True;True
24684767,9398564;956,72650895946;289,110122844634;True;True
24684781,8045591;959,736721552431;290,016910720492;True;True
24684796,2645549;967,846698793218;288,159691216448;True;True
24684811,7722057;972,150721036125;285,369120029813;True;True
24684826,5671014;976,014777117155;283,790232931065;True;True
24684841,3300657;982,173704345701;279,979046987111;True;True
24684856,8031241;983,467825496794;279,664224701578;True;True
24684871,4885406;982,598305946259;284,127286394959;True;True
24684886,5430692;982,143304871203;291,196534154642;True;True
24684917,4393883;980,963267162546;293,857923465898;True;True
24684931,3896216;973,003691906992;297,465781366897;True;True
24684946,8809266;970,906207136563;294,1094405948;True;True
24684961,8465033;973,921513722679;290,337767173747;True;True
24684976,5494061;972,841924248627;290,486390286794;True;True
24684991,9395949;981,676259559643;294,614821092245;True;True
24685006,805576;983,337087248734;295,805543907557;True;True
24685021,7430227;981,889189884961;296,391686492793;True;True
24685037,2149407;984,338555467542;297,235184904431;True;True
24685067,2612755;991,149720251166;302,553158548631;True;True
24685081,5593333;989,497088065796;300,131130554108;True;True
24685096,4275953;991,283715368601;299,412964399274;True;True
24685111,3513571;993,516950735769;299,069859943986;True;True
24685126,8038882;997,102239437195;297,790576875666;True;True
24685141,7717458;994,8237378306;295,307992721059;True;True
24685156,4096453;990,400545204237;289,401899259114;True;True
24685171,6903548;989,629013550364;286,211384154877;True;True
24685186,4115041;991,423534476322;293,053364888418;True;True
24685217,5864629;998,37094076449;286,021327419669;True;True
24685231,5112271;1004,4191006389;291,812729955694;True;True
24685246,4566567;1010,91661427722;299,447549511132;True;True
24685261,4940792;1048,85747016053;291,407771815818;True;True
24685276,6710116;1049,25431063847;289,930857118247;True;True
24685291,9692075;1050,22945487036;289,025148112244;True;True
24685306,6876958;1043,26547244429;290,29506554022;True;True
24685321,3655096;1040,75330427041;289,880631238467;True;True
24685336,5382605;1043,41029022823;288,157666647814;True;True
24685367,2680799;1044,08228946725;286,897395513669;True;True
24685381,3954567;1067,46824366737;281,810279933628;False;True
24685396,6347314;1050,17740520528;309,939904043958;True;True
24685411,5220002;1037,79488544165;310,292854837454;True;True
24685426,5590425;1033,83149529245;311,689817016325;True;False
24685441,5812596;905,796363797467;325,218630215697;True;True
24685456,3898402;857,62460099886;332,493461902478;True;True
24685471,1775133;869,288969966682;329,529861976965;True;True
24685486,5806267;854,221607863694;329,880104218895;True;True
24685517,173217;755,557095521994;403,185813065427;True;False
24685531,8502705;767,282134182642;389,277685055604;True;False
24685546,6272998;749,133559580173;402,039310343004;True;False
24685561,3910243;751,004260374262;374,584868723034;True;False
24685576,848117;752,79929473183;387,488218606194;True;True
24685591,2659177;742,308967305205;370,248062620346;True;False
24685605,7738107;745,346340439517;367,331504499086;True;False
24685621,5669437;751,524238795812;361,970035003978;True;True
24685636,3230655;775,200443968801;338,947943130782;True;True
24685667,4090724;785,563108199462;322,843467966333;True;True
24685681,1715185;791,659769364317;315,312545313335;True;True
24685696,5141903;793,592516065631;315,622126430236;True;True
24685711,4425137;796,192712028069;312,011557874431;True;True
24685726,3852823;798,752668744751;312,538807595773;True;True
24685741,4747835;801,997965451184;312,008972942425;True;True
24685756,7315445;805,400996573622;317,873717899125;True;True
24685771,2922764;803,422999884365;317,146136084452;True;True
24685786,3228564;805,401991366304;315,50921025625;True;True
24685821,5694526;798,664291163423;335,955538894498;True;True
