Timestamp;GazeX;GazeY;LeftEye;RightEye
93546322,2790864;1278,1834963004;798,306503280015;False;False
93546337,211234;1272,03391136662;807,627163952374;True;True
93546352,0802788;1229,56155734581;809,533905808615;True;True
93546367,8779974;1223,95955025763;809,969235127288;True;True
93546382,2490633;1269,18253519671;827,128778323519;True;True
93546397,1447176;1286,59577776682;816,601829842821;False;True
93546412,9675253;1269,55746563506;811,778260947345;True;True
93546427,0527284;1257,31396030727;830,384908770875;True;True
93546458,7785525;1255,73843143131;828,568634006937;True;True
93546472,194335;1265,16864269247;856,786226966401;True;True
93546486,9120854;1313,57708873622;839,1224331451;False;True
93546502,982362;1303,34743864528;837,916742054305;True;True
93546517,0512192;1235,27495098877;832,048146085033;True;True
93546532,0723187;1180,87249342584;795,551801112042;False;True
93546547,8571127;919,218745376878;740,714952358753;True;False
93546562,5319077;916,253766676147;756,455478696187;True;True
93546577,3287266;894,260555294217;755,107825440068;False;True
93546622,4688126;762,8628761262;745,447256423776;True;True
93546638,2220553;753,766865206351;728,0514391897;True;True
93546667,0307109;775,506439851031;704,238403111476;True;True
93546683,0945252;739,079479963358;715,167041898027;True;True
93546712,460461;709,836647847703;703,134225221872;True;True
93546727,6294337;714,737098896369;704,890002711743;True;True
93546758,1331185;593,965784557887;534,338262864367;False;True
93546772,5444788;533,133590769829;433,060169259555;False;True
93546787,0656986;449,365314343343;291,241619236602;True;True
93546801,9978462;476,903360419583;341,015894116612;False;True
93546817,6073972;442,344914575025;275,494692208044;True;True
93546832,2605244;399,681921559622;211,267598764204;True;True
93546847,4815757;372,9551554489;192,571083777789;True;True
93546862,7349387;349,902680884342;176,919919302914;True;True
93546876,9383643;356,894357337662;91,997945154907;True;True
93546908,8584383;280,465264542616;128,742384193715;False;True
93546937,0999299;242,784005887302;101,128667906699;False;True
93546952,8733198;213,386531741631;57,2838632899597;False;True
93546981,906256;200,722016183794;53,1073015765278;True;True
93546997,4112695;162,501052318648;-4,06136856506789;False;True
93547027,2284275;143,384396307647;-30,6790692935086;True;True
93547072,1381508;139,347769572911;-75,5642031827397;True;True
93547087,4413117;166,871849452945;-83,5116185185923;True;True
93547116,9304118;179,269137479567;-70,9051791446546;True;True
93547133,038322;156,039348800903;-4,62173365179529;True;True
93547162,1776964;155,533230831426;2,66961444773691;True;True
93547177,672066;148,757547133936;22,0754598177702;True;True
93547207,8332478;148,583727601717;28,9042172515375;True;True
93547222,633868;146,473890541684;95,5722108986867;True;True
93547236,9604578;144,266652098052;94,4806209552768;True;True
93547252,0895161;144,062198947291;65,483224892651;True;True
93547267,8229917;142,217759259413;45,695657977397;True;True
93547281,9500097;137,962781224758;-47,8144131888222;False;True
93547296,7346642;139,403594902379;-49,8191537059657;False;True
93547312,6357801;144,683355466288;-49,6828735449028;True;True
93547326,8928049;144,419415527808;-49,3480794711169;True;True
93547358,6197695;139,425120981014;-40,6213081559897;True;True
93547372,3601886;139,18016609406;-42,5971477595136;True;True
93547387,0228192;137,456048457776;-45,1737790634638;False;True
93547402,9828562;138,428495511025;-36,9720068301939;True;True
93547416,9832888;136,206245783261;-22,5279228442165;False;True
93547432,2199258;141,802371680945;-31,258174482306;False;True
93547447,7390043;154,213221513498;-39,2685168321211;True;True
93547462,4039157;156,701927351898;-39,8078973265166;True;True
93547477,2410291;153,680959651752;-16,8149887054519;False;True
93547522,3647693;201,166924084693;-44,8087685617591;False;True
