Timestamp;GazeX;GazeY;LeftEye;RightEye
4358798.74872217;852.776207590266;116.750458145137;True;True
4358813.00070998;852.756053367911;114.11782848674;True;True
4358829.64507298;849.958440342834;102.567285571533;True;True
4358859.3520171;840.284728090757;96.8510334090222;True;True
4358874.61857432;840.201169845023;94.6256582515352;True;True
4358888.65320676;837.024640403845;88.2707978749983;True;True
4358902.76041317;836.861864672023;82.2153906297179;True;True
4358917.93387045;838.941940299958;80.5129166187041;True;True
4358932.63119852;839.216792762034;75.5183183854531;True;True
4358947.85230538;839.609680728992;74.346276594823;True;True
4358962.98947567;839.797043741036;73.8494951436424;True;True
4358977.79639777;840.395635554855;68.8098569714232;True;True
4359008.98634327;834.634678926624;58.971519195891;True;True
4359022.92311081;836.778060301094;60.795499098965;True;True
4359037.81030411;836.92231926104;63.2680562574478;True;True
4359053.02078145;831.379016474648;69.1254809933933;True;True
4359067.83063582;844.322800072913;74.4433837254111;True;True
4359083.57515493;852.846918644659;76.0389860879042;True;True
4359098.78160037;859.997542317956;69.8783696413343;True;True
4359112.71653525;863.615825571843;68.0836695207764;True;True
4359128.09855105;867.499874376121;68.457481360278;True;True
4359158.63203202;872.171446600865;74.4925264423793;True;True
4359172.9034462;871.396070484458;75.2607701924182;True;True
4359187.92112603;871.237860054981;78.6361031451268;True;True
4359202.44361681;871.710882799283;79.9812415038446;True;True
4359217.70907442;872.035818006594;79.6097097664239;True;True
4359232.9210179;879.597458347414;85.5712812096285;True;True
4359247.75652973;882.650717544476;81.4483310225659;True;True
4359263.02162081;881.928563831419;80.2119467400057;True;True
4359278.14119742;878.418470671656;81.0454064560189;True;True
4359309.13248085;877.867765905707;76.9729609251714;True;True
4359323.00033978;878.724653987061;69.7442880551107;True;True
4359338.05467312;878.73518336854;64.5239049641633;True;True
4359353.73504857;875.787997561308;61.130410087091;True;True
4359368.05777768;876.684741138078;65.0404163243896;True;True
4359384.11971626;879.380037829187;80.7016173813637;True;True
4359398.68325898;877.651445591388;85.7153057162434;True;True
4359413.14857027;879.184389780839;90.065751425569;True;True
4359427.81584246;884.134846635065;94.8129696531897;True;True
4359458.95190728;887.206878707146;94.5739075760618;True;True
4359472.64236319;896.257214779013;93.299809701706;True;True
